,word,context,label,is_equivalent
30,игра,"Режиссер Джереми Подесва (Jeremy Podeswa), который снимет два эпизода шестого сезона «Игры престолов», заявил, что создатели проекта пересмотрят подход к изображению сцен сексуального насилия. Об этом он сообщил на презентации Fox Studios в Сиднее, передает ABC News. Постановщик отметил, что в сериале, вероятно, будут меньше показывать жестокость, либо смягчат ее. По словам режиссера, такое решение последовало после жалобы одного из поклонников «Игры престолов», поступившей руководству канала HBO в 2014 году — он заявил, что сцена изнасилования Сансы Старк бастардом Рамси Болтоном в их первую брачную ночь показана чересчур жестоко (в пятом сезоне — прим. «Ленты.ру»). «Это были трудные съемки, мы знали, что бросаем вызов аудитории», — прокомментировал Подесва, который и снял вызвавший претензии эпизод. Тем не менее, утверждает постановщик, сценаристы не намерены идти на поводу у зрителей. «Они не хотят зависеть от критики, но принимают ее и обдумывают. Сериал изображает жестокий мир, где случаются ужасные вещи. Иногда иначе нельзя», — рассказал он. Шестой сезон «Игры престолов» стартует на HBO в апреле 2016 года. «Игра престолов» — драматический телесериал в жанре фэнтези, основанный на цикле романов Джорджа Р. Р. Мартина. Действие происходит в вымышленном мире, напоминающем европейское Средневековье. Сериал повествует о политической борьбе кланов и изобилует сценами насилия и эротики. Премьера первого сезона в США состоялась на канале HBO в апреле 2010 года.",4,0
31,игра,"Стивен Фрай признался в том, что за 15 лет пристрастия к кокаину он собрал целую коллекцию общественных мест, где употреблял наркотик. Список, как сообщает The Guardian, приводится в новой автобиографии актера More Fool Me, представленной публике в четверг, 25 сентября. По словам Фрая, он принимал кокаин в Букингемском дворце, в Палате общин и в Палате лордов, в Виндзорском замке и телецентре ВВС, штаб-квартире Британского независимого телевидения (ITV), офисах газет The Daily Telegraph и The Times, политического журнала The Spectator и глянца Tatler, в королевских резиденциях «Кларенс-хаус» и «Сандрингем», а также в бесчисленном множестве лондонских клубов. Во всем этом, правда, Фрай раскаялся, хотя и в юмористической форме. Он также извинился перед «всеми собственниками и пользователями всех перечисленных выше мест, а также перед сотнями частных домов, офисов, перед автомобильными торпедо, столами, каминными полками и иными доступными полированными поверхностями, которые с легкостью могли бы быть добавлены в этот позорный список». В книге Фрай признается в том, что впервые попробовал кокаин в 1986 году и с тех пор так к нему пристрастился, что не мыслил жизни без него. И предупреждает: «Я бы не рекомендовал кокаин даже своему худшему врагу». Стивен Фрай — британский актер и драматург. Известность ему принесли роли в комедийных сериалах, самым знаменитым из которых стал «Дживс и Вустер». Из недавних фильмов с его участием можно назвать «V — значит вендетта», «Алиса в Стране чудес», «Шерлок Холмс: Игра теней», «Хоббит: Пустошь Смауга». В Британии Стивен Фрай считается носителем эталонного английского произношения и духа.",4,0
32,игра,"Американский писатель Джордж Мартин назвал персонажа саги «Песнь льда и пламени», которого он бы воскресил в сериале «Игра престолов». Его слова передает портал Cinemablend. Мартин заявил, что в шоу необходимо вернуть леди Винтерфелла Кейтилин Старк, которая, по его словам, играет чрезвычайно важную роль в его книгах. «В моих произведениях персонажи могут воскреснуть. После того как Кейтилин возвращается в виде Бессердечной леди, она превращается в мстительного и безжалостного убийцу. Она присутствует в шестой книге и играет важную роль во всей саге», — объяснил он. Писатель подчеркнул, что если бы он мог повлиять на сценарий сериала, то вернул бы в него именно Кейтилин Старк. Леди Винтерфелла, жена Неда Старка, которую сыграла Мишель Файрли, погибла в третьем сезоне «Игры престолов». С 1996 года Мартин выпустил пять романов саги «Песнь льда и пламени». В июле он анонсировал две новые книги. Произведения американского писателя легли в основу сериала «Игра престолов». В феврале Мартин объявил, что не собирается выпускать шестую часть «Песни льда и пламени» в 2018 году, как планировалось ранее. Книга получит название «Ветра зимы».",4,0
33,игра,"Принц Уильям снялся в видеоролике, в котором призвал остановить браконьерство и рассказал об угрозе исчезновения панголинов. На видео, размещенном на YouTube, Герцог Кембриджский уточнил, что работает с некоторыми крупнейшими в мире природоохранными организациями и занимается борьбой с незаконной торговлей дикими животными. Уильям также уточнил, что незаконное убийство животных ставит многие виды на грань исчезновения. Видео было снято совместно с производителем мобильных игр Rovio. В конце ролика Уильям играет в специальную версию игры Angry Birds, в которой в качестве одного из героев присутствует анимированный панголин. «Это может показаться мелочью по сравнению с другими мировыми проблемами. Но это одна из вещей, которую мы в силах изменить», — заявил принц. Панголины (ящеры) получили свое название от малайского слова pengguling («сворачивающийся в шар»). Их тела покрыты крупными роговыми чешуями, которые имеют защитное значение. Панголины ведут ночной образ жизни и питаются муравьями и термитами. Во многих странах Африки их используют в пищу, а в Азии считается, что их чешуя обладает лечебными свойствами. В 2010 году Международный союз охраны природы (IUCN) внес два вида панголинов в список исчезающих животных",4,0
34,игра,"Супруга князя Монако Альбера II Шарлен ждет первенца. Как сообщает Agence France-Presse, об этом королевская чета объявила в пятницу, 30 мая. «Принц Альбер и принцесса Шарлен с огромной радостью сообщают, что в их семье ожидается чудесное событие», — говорится в сообщении княжеского двора. В нем также отмечается, что пополнение в монаршем семействе произойдет до конца года. Для княгини эта беременность стала первой, тогда как у самого Альбера есть двое официально признанных внебрачных детей от разных матерей. Шарлен Уитсток родилась в 1978 году в Зимбабве, затем вместе с семьей переехала в ЮАР. До замужества была профессиональной пловчихой и даже выступала на Олимпийских играх в Сиднее. С Альбером, бывшим тогда еще наследником трона, Шарлен познакомилась в 2000 году, после победы на международном соревновании по плаванию в Монако. Однако роман между ними начался только спустя шесть лет. 2 июля 2011 года князь Альбер II и бывшая южноафриканская спортсменка сочетались узами брака. В одном из интервью принцесса признавалась, что они с мужем планируют завести много детей. «Чем больше у нас их будет, тем более мы будем счастливы. Мы примем каждого нашего ребенка как дар неба», — рассказывала она журналистам. Сразу после свадьбы, однако, в СМИ стали появляться сообщения о том, что еще будучи невестой Уитсток пыталась сбежать от своего жениха. Между тем родственники и юристы пары категорически опровергали эти слухи.",4,0
35,игра,"Sony на пресс-конференции, приуроченной к открытию выставки E3, анонсировала новый беспроводной контроллер для игровой консоли PlayStation 3. Безымянный игровой манипулятор функционально схож с Wii Remote корпорации Nintendo. Внешне устройство представляет собой вытянутый цилиндр с меняющим цвет шариком на конце. Создатели сравнили его с волшебной палочкой, оснащенной цветовым индикатором готовых к применению заклинаний. Для некоторых игр предполагается использовать два таких контроллера. Контроллер отслеживает свое положение в пространстве с точностью до нескольких миллиметров. Это позволяет полноценно взаимодействовать с виртуальным миром, в частности, писать и рисовать, находясь внутри игры. Стоимость контроллера, который выйдет ориентировочно весной 2010 года, не называется. Пока разработчики продемонстрировали только прототип и подчеркнули, что внешний вид манипулятора в будущем может измениться. Анонс Sony появился на следующий день после презентации Project Natal корпорации Microsoft. Natal является системой реагирования на жесты и голосовые команды пользователя для консоли Xbox 360. Она позволяет игрокам обойтись вообще без контроллера.",3,1
36,игра,"Квест Botanicula от чешской инди-студии Amanita Design обзавелся датой релиза. На официальном сайте сообщается, что игра выйдет 19 апреля для PC и Mac (по данным Eurogamer Botanicula также выйдет для Linux). Разработчики также выпустили новый трейлер проекта, увидеть который можно тут. В день релиза квеста Amanita Design также планирует выпустить саундтрек к игре в формате mp3. Героями Botanicula являются пять существ, которые обитают на огромном дереве. Однажды на их дом нападают похожие на пауков паразиты, которые начинают высасывать из дерева жизнь. Героям нужно спасти последнее семечко дерева. Как и в других играх чешской студии, игрокам придется исследовать окружающий мир, разгадывать различные загадки и взаимодействовать с другими персонажами. Однако, как говорили разработчики, Botanicula будет значительно проще, чем другие проекты (например, Machinarium). Botanicula была анонсирована весной 2011 года. Ее разработку возглавляет художник и дизайнер Яромир Плачи (Jaromir Plachy), а глава Amanita Design Якуб Дворски (Jakub Dvorsky) продюсирует проект. Саундтрек к квесту создала группа DVA. Помимо Botanicula чешские разработчики в настоящее время трудятся над третьей частью серии Samorost, однако о сроках релиза этого проекта пока ничего не известно.",3,1
37,игра,"Microsoft и компании-партнеры представили мобильную платформу Windows Phone 7 и девять первых мобильников, которые будут работать под ее управлением. Windows Phone 7 будет продвигаться 60 сотовыми операторами в 30 странах мира. В числе производителей новых смартфонов - Dell, HTC, LG, а также Samsung. В частности, речь идет о смартфонах HTC HD7, Samsung OMNIA 7, LG Optimus 7 и Dell Venue Pro. Все эти смартфоны работают на гигагерцевом процессоре Qualcomm Snapdragon. Первые смартфоны с Windows Phone 7 поступят в продажу в США к концу 2010 года. В некоторых европейских странах продажи начнутся 21 октября. Второй эшелон устройств появится в магазинах в начале 2011 года. Одновременно с выходом смартфонов издатель EA Mobile выпустит ряд игр для Windows Phone 7, поддерживающих сервис Xbox LIVE. Среди этих игр - Need for Speed Undercover, Tetris, The Sims 3 и Monopoly. В Windows Phone 7 также интегрирован пакет сервисов Windows Live, в том числе почтовый сервис Hotmail, и возможности медиаплеера Zune. Корпорация Microsoft анонсировала Windows Phone 7 в феврале 2010 года под названием Windows Phone 7 Series. Пользователям полностью переписанной системы пообещали более легкий и быстрый доступ к социальным сервисам и сетям, магазину приложений, офисным программам, играм и медиавозможностям.",3,1
38,игра,"Телекомпания BBC запустит в Великобритании онлайновую браузерную игру по мотивам популярного научно-фантастического сериала «Доктор Кто». Новинка рассчитана на детей в возрасте от 6 до 12 лет. По замыслу, она поможет им освоить азы программирования, передает газета The Guardian. По сюжету игры «Доктор Кто», инопланетный путешественник во времени спасает представителя расы далеков (мутантов-полукиборгов), которые часто выступают его противниками в сериале. Далек сильно поврежден, ему доступны только самые базовые действия, и пользователь должен его починить, решая головоломки, имеющие отношение к программированию. Например, одно из заданий предполагает, что игрок проведет далека по заданному пути, заранее прописав последовательность действий с помощью команд (например, «пройти три шага вперед», «повернуть направо» и «подождать две секунды»). Игру готовили в тесном сотрудничестве с авторами телешоу. Доктора озвучит Питер Капальди, нынешний исполнитель этой роли в сериале. В BBC рассчитывают, что новинка покажет детям, насколько увлекательным может быть программирование, и поможет разобраться с новым школьным курсом информатики. На cайте компании она появится 22 октября, но будет доступна только тем, кто живет в Великобритании.",3,1
39,игра,"Экшн Watch Dogs обзавелся датой релиза. В последнем трейлере игры, который опубликовал Eurogamer, сообщается, что она поступит в продажу в Европе 22 ноября. Проект выйдет на PC, PlayStation 3, Wii U и Xbox 360. Ожидается, что позже он станет доступен и на консолях следующего поколения, однако это случится уже после их релиза.  Ubisoft также анонсировала четыре коллекционных издания игры. Первое, The Special Edition, будет включать бонусную миссию и позволит главному герою покупать средства передвижения со скидкой. Во второе, Uplay Exclusive Edition, войдут три бонусных миссии и эксклюзивная упаковка для игры. В третьем, The Vigilante Edition, будет лишь одна бонусная миссия, зато его владельцы получат саундтрек Watch Dogs, а также такую же маску и бейсболку, как у главного героя. Последнее издание, The Dedsec Edition, будет включать все три миссии, саундтрек, эксклюзивную коробку для игры, коллекционные карты, артбук, карту города и статуэтку, изображающую главного героя (ее высота составит 23 см). Какие из этих изданий будут доступны в России и сколько они будут стоить, пока неизвестно. Главным героем Watch Dogs является хакер, которого зовут Эйдан Пирс. События игры разворачиваются в Чикаго, где существует глобальная компьютерная сеть, управляющая различными городскими системами. Пирс способен получать к ней доступ и использовать ее разными способами: например, узнавать данные о горожанах, а потом взламывать их банковские счета и снимать оттуда деньги. Помимо этого он может управлять работой светофоров, общественного транспорта и электросетей. Цель Пирса — отомстить людям, по вине которых погибли его близкие. Игра была анонсирована в 2012 году. Ее разработкой занимается студия Ubisoft Montreal.",3,1
40,хвост,"Российские палеонтологи обнаружили в Якутии тушу жеребенка, возраст которой достигает 30-40 тысяч лет, а также останки мамонта с мягкими тканями. Об этом сообщается в пресс-релизе на Phys.org. Специалисты отмечают хорошее состояние тела лошади, пролежавшей в вечной мерзлоте. Таким образом, находка является потенциально пригодной для клонирования животного. У найденного ископаемого, относящегося к вымершему виду Equus lenensis, сохранились кожа, шерсть, копыта, хвост и внутренние органы. Возраст жеребенка на момент смерти составлял примерно 2-3 месяца. Причиной смерти, вероятно, является попадание в какую-то «ловушку» естественного происхождения, поскольку видимых повреждений на теле не было. У трупа были взяты образцы шерсти и биологических жидкостей для тщательного генетического анализа. По словам исследователей, на данный момент это самые хорошо сохранившиеся из всех останков древних лошадей. В 2015 году в Якутии палеонтологи нашли хорошо сохранившиеся останки двух пещерных львят. Тогда ученые заинтересовались возможностью клонирования древних животных из тканей, «законсервированных» в вечной мерзлоте.",3,1
41,хвост,"«Сверхсамки», или особи «третьего пола» среди австралийских бородатых агам (Pogona vitticeps) могут довести обычных самок до вымирания. К такому выводу пришли авторы статьи в журнале Proceedings of the Royal Society B. Коротко об исследовании сообщает Science News. Известно, что пол у многих рептилий определяется не только набором хромосом (у агам это Z и W: набор ZZ у самцов и ZW — у самок), но и температурой среды, в которой созревают отложенные ими яйца. В последние годы из-за аномально жаркой погоды доля «третьего пола» (самок, полноценных с точки зрения анатомии, физиологии и поведения, но с мужским набором хромосом, ZZ) выросла с 6 до 22 процентов. Как выяснили ученые, агамы «третьего пола» со временем рискуют вытеснить нормальных самок. Дело в том, что они не только откладывают больше яиц, но и физически крепче. Биологи сравнили размеры, физиологические особенности и поведение 20 агам «третьего пола», 55 самцов и 40 обычных самок — оказалось, что «новые» агамы отличаются длинными хвостами и повышенной температурой тела, и в этом они сходны с самцами. Более того, ведут себя агамы «третьего пола» тоже как самцы. Они активны, храбры и агрессивны. В сочетании с повышенной плодовитостью это создает риск вытеснения нормальных самок из популяции. В результате у агам пропадет женская хромосома, и пол у их потомства будет определяться исключительно температурой среды, где лежат яйца. О расстройстве генетической системы определения пола у агам из-за аномальной жары ученые впервые узнали в 2015 году.",3,1
42,хвост,"Ученые определили генетическую основу коротких хвостов у кошек породы японский бобтейл, а также короткохвостых диких котов Китая. Об этом сообщается в журнале Scientific Reports. Ранее исследователи определили, что короткий хвост (или отсутствие такового) у манских кошек и некоторых других бобтейлов связан с мутацией гена группы T-box. Однако та же анатомическая черта у японских кошек, как оказалось, определяется совсем другим геном. Шу Цзинь-Ло (Shu-Jin Luo) и его коллеги провели генетический анализ 13 кошек двух поколений, а также обследовали 233 особи на предмет выявления генов, отвечающих за длину хвоста. Выяснилось, что мутация гена HES7, при которой на место аминокислоты валин приходит аланин, сокращает хвосты примерно на пять-десять сантиметров. Однако примерно у трети обследованных короткохвостых диких кошек Китая описанные варианты генов HES7 и T-box отсутствовали — таким образом, у данной анатомической особенности есть и другие детерминанты. В 2014 году ученые секвенировали геном домашней кошки и выяснили, чем она на генетическом уровне отличается от собратьев, живущих в дикой природе. Кошки отличаются от других хищных млекопитающих обилием генов, отвечающих за липидный обмен — что очевидно связано с превращением их в гиперхищников (животных, чей рацион состоит из мяса более чем на 70 процентов). Также у кошек развиты гены, связанные с остротой зрения и слуха.",3,1
43,хвост,"Бразильские палеонтологи представили широкой публике модель скелета нового вида динозавра, сообщает Fox News. Обнаруженный вид получил название Maxakalisaurus topai, в честь племени Maxakali, жившего в районе обнаружения окаменелостей несколько позднее. Животное было травоядным и обитало в Южной Америке около 80 миллионов лет назад, в позднем меловом периоде. Его отнесли к группе титанозавров. Динозавр имел рос 13 метров и весил девять тонн. Он обладал большим туловищем, длинным хвостом и шеей, у него была маленькая голова. Следы зубов, обнаруженные на костях динозавра, свидетельствуют, по мнению ученых, о том, что эта особь стала пищей для плотоядных видов динозавров.",3,1
44,хвост,"В штате Колорадо преступники отрезали хвосты у нескольких лошадей, сообщает The New York Times. Этот поступок привел в недоумение и ярость владельцев животных. Теперь лошади страдают от обилия мух, которых они раньше отгоняли своими хвостами. Владельцы лошадей думают над использованием средств против насекомых или искусственных протезов для хвостов. ""Мы не позволим мухам мучить их"", - заявил один из владельцев коней Том Джонсон. Пока злоумышленников найти не удалось. Им предъявляется обвинение в жестоком обращении с животными и незаконном проникновении на частную территорию. Конский волос используется при изготовлении поясов, лент для шляп, скрипичного смычка. Однако американские производители закупают сырье сразу в огромных объемах у китайских поставщиков и никто из них не стал бы приобретать пару килограммов волос у частного лица. Владельцы лошадей предполагают разные варианты, для чего могли понадобиться хвосты - от продажи конских волос до их использования в каких-нибудь культах. После начала следствия стало известно о еще нескольких нападениях на лошадей в штате Колорадо.",3,1
45,хвост,"Ископаемое членистоногое, древний родственник пауков, указало ученым на то, что именно способность свивать паутину обеспечила эволюционный успех арахнид. Об этом сообщается в журнале Proceedings of the Royal Society B. Палеонтологи работали с окаменелостями неизвестного животного, обнаруженного около Монсо-ле-Мин (восток Франции). Существо возрастом 305 миллионов лет и шириной 2 сантиметра, обладающее восемью конечностями и крупными клыками, оказалось ближайшим и древнейшим родственником паукообразных. Назвали его Idmonarachne brasieri — в честь Идмона (отца Арахны) и погибшего в автокатастрофе оксфордского биолога Мартина Брэзира. С помощью компьютерной томографии ученые построили трехмерную цифровую модель животного. Оказалось, что у Idmonarachne brasieri отсутствует прядильный аппарат, благодаря которому пауки плетут паутину. Не было у существа и хвостоподобного отростка, присутствующего у других древних арахнид (вроде Attercopus): благодаря этому «хвосту» они могли в ограниченном объеме вырабатывать паутину — только для того, чтобы отмечать путь от дома или украшать его. Иными словами, Idmonarachne brasieri заполняет важную лакуну в реконструкции эволюции паукообразных: у него уже есть характерные ножки и челюсти, но нет прядильного аппарата. «По ходу эволюции пауки потеряли ""хвост"". Как оказалась, есть целая группа паукообразных, которая утратила его, но еще не успела нарастить прядильный аппарат», — заявил автор статьи Расселл Гарвуд (Russell Garwood). В 2008 году британские ученые обнаружили самую старую в мире паутину. Фрагмент сети, чей возраст составляет более 140 миллионов лет, был найден в куске янтаря на пляже в Восточном Эссексе. Новая находка указывает на то, что плетущие паутину пауки появились гораздо раньше, чем считалось до сих пор — задолго до появления цветковых растений и «взрыва» видообразования среди насекомых.",5,0
46,хвост,"Ярославская строительная компания ищет кошек на должность прораба-обживателя с зарплатой в 15 тысяч рублей. Вакансия была размещена на портале SuperJob. «Работа предстоит несложная и непыльная, ежемесячно придется обживать 30 построенных домов для счастливых жителей Архангельска, обладателей новеньких коттеджей и таунхаусов», — отмечается в объявлении. В качестве кандидатов будут рассматриваться только архангельские коты весом не более 15 килограммов. Животное должно быть здоровым, ухоженным и не иметь вредных привычек. Со своей стороны работодатель обещает комфортные условия для проживания, ежегодный оплачиваемый отпуск, полный соцпакет, бесплатное молоко и свежий кошачий корм. В августе аналогичная вакансия была открыта в Нижнем Новгороде. Там котам обещали оклад в 20 тысяч рублей в месяц. Обязательным условием для трудоустройства являлось наличие усов, четырех лап и хвоста.",5,0
47,хвост,"Следующая публикация секретных документов на скандальном сайте WikiLeaks будет касаться всех актуальных проблем всех стран мира. С таким заявлением 28 ноября выступил основатель ресурса Джулиан Ассанж, сообщает Agence France-Presse. Ассанж отвечал на вопросы иорданских журналистов по видеосвязи. Где он находился во время интервью, неизвестно; основатель WikiLeaks сказал лишь, что ""Иордания не лучшее место, чтобы находиться, когда ЦРУ сидит у тебя на хвосте"". По словам Ассанжа, грядущая публикация станет своеобразной дипломатической историей США и будет состоять примерно из 250 тысяч документов. Ожидается, что материалы на сайт могут выложить уже в воскресенье, 28 ноября. Как сообщалось ранее, США уже предупредили своих международных партнеров о том, что секретная дипломатическая переписка с ними может быть обнародована. В СМИ уже высказывались предположения относительного содержания нового ""слива"". Так, в документах может говориться об участии турок в иракской войне на стороне ""Аль-Каеды"" и о поддержке Курдской рабочей партии со стороны США. Российские СМИ писали, что в конфиденциальной переписке содержатся оценки политической ситуации в России и ""нелицеприятные характеристики"" ряда российских лидеров. По данным газеты The Sunday Times, в текстах могут содержаться и антиисламские высказывания дипломатов США и Великобритании. Известно, что часть документов касается Франции. Ранее Ассанж обещал, что благодаря его разоблачениям произойдет ""переосмысление мировой истории"".",5,0
48,хвост,"Мировой суд Тверского района Москвы на трое суток поместил под арест студента МГИМО Сурхо Тарамова, который в ночь на 12 октября подъехал на машине к могиле Неизвестного солдата. Об этом 15 октября сообщает РИА Новости. Арест является наказанием за нарушение, предусмотренное статьей 19.3 Кодекса об административных правонарушениях (неповиновение законному распоряжению представителя власти). Ранее сообщалось, что на Тарамова также наложили штраф в сумме 4,5 тысячи рублей. Тарамов, находившийся за рулем внедорожника, въехал на территорию Александровского сада в 23:50 11 октября. Сотрудники милиции пытались остановить автомобиль, но им это не удалось. Внедорожник пришлось некоторое время преследовать. Остановили его лишь на Цветном бульваре. Выяснилось, что помимо Тарамова в машине находились 20-летний москвич, 18-летняя жительница Химок и 17-летняя приезжая из Саранска. 13 октября на сайте МГИМО появилось сообщение, в котором говорилось, что Тарамову еще 8 октября было направлено уведомление об отчислении из вуза за неуспеваемость. Также в сообщении отмечалось: ""Поступок С.С. Тарамова заслуживает, безусловно, нравственной оценки: общественное мнение МГИМО(У) возмущено его поведением и не допускает иного толкования этого инцидента"". Однако позднее заместитель ректора МГИМО Валерий Воробьев сказал корреспонденту газеты ""Московский комсомолец"", что у Тарамова остается шанс восстановиться в вузе. По словам Воробьева, для этого молодому человеку нужно лишь ликвидировать все накопившиеся ""хвосты"". Как стало известно журналистам, отец Сурхо Тарамова - бизнесмен из Чечни Супьян Тарамов. Он владеет крупным пивзаводом и занимается строительным бизнесом. Во время второй чеченской кампании Тарамов-старший возглавлял народное ополчение в Веденском районе Чечни, выступая на стороне федеральных войск.",5,0
49,хвост,"Коди Смит-Макфи выбран на роль Ночного Змея в блокбастере «Люди Икс: Апокалипсис», сообщает Variety. Ранее стало известно, что главные роли в новой серии франшизы сыграют Майкл Фассбендер, Дженнифер Лоуренс и Николас Холт. «С радостью приветствую Коди Смита-Макфи в составе ""Людей Икс: Апокалипсис"". Он сыграет молодого Ночного Змея», — объявил в своем Instagram режиссер Брайан Сингер. Ночной Змей — мутант немецкого происхождения, обладающий сверхчеловеческой ловкостью и способностью к телепортации. Его физическая мутация включает синюю кожу, трехпалые руки и ноги, желтые глаза и подвижный хвост. Кроме того, персонаж, исповедующий католичество, известен своей набожностью. Он уже появлялся на экранах в «Людях Икс 2», где его сыграл Алан Камминг. Действие «Людей Икс: Апокалипсис» разворачивается в 1980-х. Актеры Патрик Стюарт и Иэн Маккеллен, играющие во франшизе пожилых профессора Ксавьера и Магнето соответственно, в картине не появятся. Премьера ленты назначена на 27 мая 2016 года. Смит-Макфи известен ролями в «Дороге», «Впусти меня» и блокбастере «Планета обезьян: Революция». В 2015 году 18-летний актер также появится на экранах в вестерне «Медленный запад» и сериале «Галлиполи».",5,0
50,мера,"Ученые выяснили, что закрытые окна и включенный кондиционер при нахождении в пробке максимально усиливает воздействие токсичных химических веществ на здоровье автомобилиста. Об этом сообщается в журнале Environmental Science: Processes & Impacts. Исследователи обнаружили, что высокая концентрация токсичных веществ обеспечивается благодаря тому, что воздух за пределами машины гораздо грязнее, чем внутри. Включенный кондиционер засасывает токсичные соединения внутрь. Кроме того, при остановке машин на красный свет, они проходят сквозь различные ездовые циклы — холостой ход, разгон и снижение скорости. Одновременно на светофоре скапливаются другие автомобили, выбрасывающие новые токсичные соединения. В результате в воздухе накапливаются вредные вещества, которые очень медленно развеиваются. «Если это возможно, держите окна закрытыми и не включайте кондиционер. Также увеличивайте расстояние между вами и машиной, которая стоит перед вами», — рекомендует ведущий автор исследования Прашант Кумар (Prashant Kumar). Эти меры снизят контакты с ядовитыми газами на 76 процентов. Всего в Европе (по данным Всемирной организации здравоохранения) только в 2012 году от загрязнения воздуха погибло более 400 тысяч человек. По подсчетам ученых, водители, остановившиеся в заторах, подвергаются в 29 раз более интенсивному воздействию загрязняющих веществ, чем те, кто едет по дорогам, даже с небольшой скоростью. ",8,1
51,мера,"Физики из Сент-Эндрюсского университета промоделировали в лаборатории черную и белую дыру, создав в оптоволокне их горизонты событий. Ученые надеются, что модель позволит исследовать предсказанные, но не подтвержденные эмпирически свойства черных дыр, в частности, испарение Хокинга, сообщает журнал Science. Аналогом черной дыры в работающей модели, созданной группой профессора Ульфа Леонхардта (Ulf Leonhardt), является передний фронт особого светового импульса, который изменяет коэффициент преломления света в среде вокруг себя, подобно тому как гравитация настоящей черной дыры изменяет свойства пространства-времени. Ценность модели в том, что она может позволить исследовать предсказанные, но не подтвержденные эмпирически свойства черных дыр. Черная дыра - область пространства c настолько сильным гравитационным притяжением, что даже свет не может ее покинуть. Черные дыры возникают, например, при коллапсе массивной звезды. Граница черной дыры называется горизонтом событий. Белая дыра - гипотетическая противоположность черной дыры. Если черная дыра безвозвратно поглощает все, что окажется за ее горизонтом событий, то белая, наоборот, не впускает ничего за свой горизонт событий. Его, как и горизонт событий черной дыры, можно преодолеть только в одну сторону, но в противоположную. В 1970-х годах Стивен Хокинг показал, что черные дыры парадоксальным образом медленно испаряются, теряя энергию и массу. Этот квантовый эффект становится возможен благодаря рождению пар частица-античастица из вакуума вблизи горизонта событий. Возможен вариант событий, когда античастица, имеющая отрицательную полную энергию, падает в черную дыру, уменьшая тем самым ее энергию покоя и массу, а частица — улетает. Для стороннего наблюдателя это выглядит как излучение черной дыры. Эмпирических подтверждений гипотезы об испарении черных дыр не получено: хотя дыры за счет него имеют температуру, она настолько мала, что зафиксировать ее астрофизики не могут. Что именно происходит за горизонтом событий, также не очень понятно: многие теоретические описания упираются в не разрешенные до сих пор противоречия. Поэтому уже более двадцати лет обсуждается возможность аналогового моделирования черной дыры в лаборатории. Простейшей условной моделью является река с сильным водопадом. Если рыбы, находящиеся выше водопада по течению, подплывают к нему слишком близко (пересекают горизонт событий), они уже не могут уплыть от него и ""исчезают"" в нем, как в черной дыре. Для рыб же, находящихся ниже водопада, он является белой дырой - они не могут преодолеть течение и приблизиться к нему. Аналогом гравитации здесь является течение. В модели Леонхардта реку заменяет свет, а примерным аналогом гравитации является коэффициент преломления света в оптоволокне: от него зависит скорость света в волокне. Для создания дыр (и черной, и белой) в оптоволокно особого типа, называемое ""нелинейным"", посылается световой импульс, изменяющий по мере своего продвижения индекс преломления волокна (эффект Керра). Вслед этому импульсу посылается еще один, имеющий большую скорость (за счет большей длины волны). Он, однако, вынужден двигаться уже по волокну с измененным коэффициентом преломления, поэтому скорость его по мере приближения к начальному импульсу постоянно уменьшается, и догнать он его не в силах. Это белая дыра: импульс не в силах преодолеть горизонт событий, которым является задний фронт первого импульса. Аналогом горизонта черной дыры служит передний фронт импульса. Модель приблизительна: исчезновения объекта, пересекшего горизонт событий, не происходит, однако достаточно точно воспроизводится его поведение при приближении к горизонту событий. За счет изменения коэффициента преломления длина волны света, движущегося навстречу импульсу, постоянно уменьшается, как это происходило бы при приближении к настоящей черной дыре. По мнению Леонхардта, искусственная черная дыра должна иногда испускать фотоны ультрафиолетового света, являющиеся аналогом хокинговского испарения. Обнаружить такое событие достаточно сложно, и пока этого сделать не удалось. Отметим, что независимо от работы Леонхардта в архиве препринтов arXiv.org 4 марта появилась статья, теоретически обосновывающая возможность моделирования черной дыры при помощи не света, а звука. Такая акустическая черная дыра, по мнению исследователей, тоже может позволить наблюдать хокинговское испарение.",8,1
